Season,Round,EventName,Circuit,SessionType,EventDate,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,HeadshotUrl,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,18.0,R,14.0,,,,,Collision,0.0,70.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,19.0,R,15.0,,,,,Collision,0.0,70.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,20.0,R,7.0,,,,,Gearbox,0.0,52.0,26.6,34.6,50.9,1.4,True
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,1.0,1,1.0,,,,0 days 01:28:31.377000,Finished,25.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,2,2.0,,,,0 days 00:00:07.376000,Finished,18.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,3.0,3,3.0,,,,0 days 00:00:08.360000,Finished,15.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,4.0,4,6.0,,,,0 days 00:00:20.892000,Finished,12.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,5.0,5,4.0,,,,0 days 00:00:21.559000,Finished,10.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,6.0,6,5.0,,,,0 days 00:00:27.184000,Finished,8.0,68.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,7.0,7,7.0,,,,,+1 Lap,6.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,55,SAI,sainz,Renault,renault,Carlos,Sainz,,8.0,8,9.0,,,,,+1 Lap,4.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,9.0,9,8.0,,,,,+1 Lap,2.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,10.0,10,13.0,,,,,+1 Lap,1.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,11.0,11,16.0,,,,,+1 Lap,0.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,12.0,12,20.0,,,,,+1 Lap,0.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,13.0,13,11.0,,,,,+1 Lap,0.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,11,PER,perez,Force India,force_india,Sergio,Perez,,14.0,14,10.0,,,,,+1 Lap,0.0,67.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,15.0,15,19.0,,,,,+2 Laps,0.0,66.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,16.0,16,15.0,,,,,+2 Laps,0.0,66.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,17.0,17,18.0,,,,,+2 Laps,0.0,66.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,18.0,R,14.0,,,,,Exhaust,0.0,40.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,19.0,R,12.0,,,,,Collision,0.0,0.0,20.5,36.9,27.8,2.5,False
2018,7,Canadian Grand Prix,Montréal,R,2018-06-10,18,STR,stroll,Williams,williams,Lance,Stroll,,20.0,R,17.0,,,,,Collision,0.0,0.0,20.5,36.9,27.8,2.5,False
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,1,1.0,,,,0 days 01:30:11.385000,Finished,25.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,2.0,2,4.0,,,,0 days 00:00:07.090000,Finished,18.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,3.0,3,6.0,,,,0 days 00:00:25.888000,Finished,15.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,4.0,4,5.0,,,,0 days 00:00:34.736000,Finished,12.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,5.0,5,3.0,,,,0 days 00:01:01.935000,Finished,10.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,6.0,6,9.0,,,,0 days 00:01:19.364000,Finished,8.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,7.0,7,2.0,,,,0 days 00:01:20.632000,Finished,6.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,55,SAI,sainz,Renault,renault,Carlos,Sainz,,8.0,8,7.0,,,,0 days 00:01:27.184000,Finished,4.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,9.0,9,12.0,,,,0 days 00:01:31.989000,Finished,2.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,10.0,10,8.0,,,,0 days 00:01:33.873000,Finished,1.0,53.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,11.0,11,10.0,,,,,+1 Lap,0.0,52.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,12.0,12,17.0,,,,,+1 Lap,0.0,52.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,13.0,13,15.0,,,,,+1 Lap,0.0,52.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,14.0,14,20.0,,,,,+1 Lap,0.0,52.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,15.0,15,18.0,,,,,+1 Lap,0.0,52.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,16.0,16,16.0,,,,,Wheel,0.0,50.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,18,STR,stroll,Williams,williams,Lance,Stroll,,17.0,17,19.0,,,,,Puncture,0.0,48.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,11,PER,perez,Force India,force_india,Sergio,Perez,,18.0,R,13.0,,,,,Engine,0.0,27.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,19.0,R,11.0,,,,,Collision,0.0,0.0,24.5,42.0,49.0,1.8,True
2018,8,French Grand Prix,Le Castellet,R,2018-06-24,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,20.0,R,14.0,,,,,Collision,0.0,0.0,24.5,42.0,49.0,1.8,True
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,1.0,1,4.0,,,,0 days 01:21:56.024000,Finished,25.0,71.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,2.0,2,3.0,,,,0 days 00:00:01.504000,Finished,18.0,71.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,3.0,3,6.0,,,,0 days 00:00:03.181000,Finished,15.0,71.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,4.0,4,5.0,,,,,+1 Lap,12.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,5.0,5,8.0,,,,,+1 Lap,10.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,6.0,6,11.0,,,,,+1 Lap,8.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,11,PER,perez,Force India,force_india,Sergio,Perez,,7.0,7,16.0,,,,,+1 Lap,6.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,8.0,8,13.0,,,,,+1 Lap,4.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,9.0,9,18.0,,,,,+1 Lap,2.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,10.0,10,20.0,,,,,+1 Lap,1.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,11.0,11,12.0,,,,,+1 Lap,0.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,55,SAI,sainz,Renault,renault,Carlos,Sainz,,12.0,12,9.0,,,,,+1 Lap,0.0,70.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,13.0,13,17.0,,,,,+2 Laps,0.0,69.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,18,STR,stroll,Williams,williams,Lance,Stroll,,14.0,14,14.0,,,,,+2 Laps,0.0,69.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,15.0,15,15.0,,,,,Collision damage,0.0,65.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,16.0,R,2.0,,,,,Fuel pressure,0.0,62.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,17.0,R,19.0,,,,,Hydraulics,0.0,54.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,18.0,R,7.0,,,,,Exhaust,0.0,53.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,19.0,R,1.0,,,,,Hydraulics,0.0,13.0,23.2,45.9,37.1,2.5,False
2018,9,Austrian Grand Prix,Spielberg,R,2018-07-01,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,20.0,R,10.0,,,,,Engine,0.0,11.0,23.2,45.9,37.1,2.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,1.0,1,2.0,,,,0 days 01:27:29.784000,Finished,25.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,2.0,2,1.0,,,,0 days 00:00:02.264000,Finished,18.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,3.0,3,3.0,,,,0 days 00:00:03.652000,Finished,15.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,4.0,4,4.0,,,,0 days 00:00:08.883000,Finished,12.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,5.0,5,6.0,,,,0 days 00:00:09.500000,Finished,10.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,6.0,6,11.0,,,,0 days 00:00:28.220000,Finished,8.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,7.0,7,10.0,,,,0 days 00:00:29.930000,Finished,6.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,8.0,8,13.0,,,,0 days 00:00:31.115000,Finished,4.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,9.0,9,7.0,,,,0 days 00:00:33.188000,Finished,2.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,11,PER,perez,Force India,force_india,Sergio,Perez,,10.0,10,12.0,,,,0 days 00:00:34.708000,Finished,1.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,11.0,11,17.0,,,,0 days 00:00:35.774000,Finished,0.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,18,STR,stroll,Williams,williams,Lance,Stroll,,12.0,12,19.0,,,,0 days 00:00:38.106000,Finished,0.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,13.0,13,14.0,,,,0 days 00:00:39.129000,Finished,0.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,14.0,14,18.0,,,,0 days 00:00:48.113000,Finished,0.0,52.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,15.0,R,5.0,,,,,Brakes,0.0,46.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,16.0,R,8.0,,,,,Collision,0.0,37.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,55,SAI,sainz,Renault,renault,Carlos,Sainz,,17.0,R,16.0,,,,,Collision,0.0,37.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,18.0,R,15.0,,,,,Accident,0.0,31.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,19.0,R,9.0,,,,,Tyre,0.0,18.0,27.4,52.2,38.7,1.5,False
2018,10,British Grand Prix,Silverstone,R,2018-07-08,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,20.0,R,0.0,,,,,Power Unit,0.0,1.0,27.4,52.2,38.7,1.5,False
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,1,14.0,,,,0 days 01:32:29.845000,Finished,25.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,2,2.0,,,,0 days 00:00:04.535000,Finished,18.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,3.0,3,3.0,,,,0 days 00:00:06.732000,Finished,15.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,4.0,4,4.0,,,,0 days 00:00:07.654000,Finished,12.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,5.0,5,7.0,,,,0 days 00:00:26.609000,Finished,10.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,6.0,6,6.0,,,,0 days 00:00:28.871000,Finished,8.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,11,PER,perez,Force India,force_india,Sergio,Perez,,7.0,7,10.0,,,,0 days 00:00:30.556000,Finished,6.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,8.0,8,15.0,,,,0 days 00:00:31.750000,Finished,4.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,9.0,9,13.0,,,,0 days 00:00:32.362000,Finished,2.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,10.0,10,17.0,,,,0 days 00:00:34.197000,Finished,1.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,11.0,11,5.0,,,,0 days 00:00:34.919000,Finished,0.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,55,SAI,sainz,Renault,renault,Carlos,Sainz,,12.0,12,8.0,,,,0 days 00:00:43.069000,Finished,0.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,13.0,13,19.0,,,,0 days 00:00:46.617000,Finished,0.0,67.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,14.0,14,16.0,,,,,+1 Lap,0.0,66.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,15.0,15,9.0,,,,,+1 Lap,0.0,66.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,16.0,16,11.0,,,,,Retired,0.0,65.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,18,STR,stroll,Williams,williams,Lance,Stroll,,17.0,R,18.0,,,,,Engine,0.0,53.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,18.0,R,1.0,,,,,Accident,0.0,51.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,19.0,R,12.0,,,,,Engine,0.0,51.0,26.4,40.7,54.8,2.0,True
2018,11,German Grand Prix,Hockenheim,R,2018-07-22,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,20.0,R,20.0,,,,,Engine,0.0,27.0,26.4,40.7,54.8,2.0,True
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,1,1.0,,,,0 days 01:37:16.427000,Finished,25.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,2.0,2,4.0,,,,0 days 00:00:17.123000,Finished,18.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,3.0,3,3.0,,,,0 days 00:00:20.101000,Finished,15.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,4.0,4,12.0,,,,0 days 00:00:46.419000,Finished,12.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,5.0,5,2.0,,,,0 days 00:00:50,Finished,10.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,6.0,6,6.0,,,,0 days 00:01:13.273000,Finished,8.0,70.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,7.0,7,9.0,,,,,+1 Lap,6.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,8.0,8,11.0,,,,,+1 Lap,4.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,55,SAI,sainz,Renault,renault,Carlos,Sainz,,9.0,9,5.0,,,,,+1 Lap,2.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,10.0,10,10.0,,,,,+1 Lap,1.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,11.0,11,8.0,,,,,+1 Lap,0.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,12.0,12,13.0,,,,,+1 Lap,0.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,13.0,13,18.0,,,,,+1 Lap,0.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,11,PER,perez,Force India,force_india,Sergio,Perez,,14.0,14,19.0,,,,,+1 Lap,0.0,69.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,15.0,15,14.0,,,,,+2 Laps,0.0,68.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,16.0,16,20.0,,,,,+2 Laps,0.0,68.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,18,STR,stroll,Williams,williams,Lance,Stroll,,17.0,17,15.0,,,,,+2 Laps,0.0,68.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,18.0,R,16.0,,,,,Gearbox,0.0,49.0,33.8,51.1,33.0,1.1,False
2018,12,Hungarian Grand Prix,Budapest,R,2018-07-29,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,19.0,R,7.0,,,,,Power loss,0.0,5.0,33.8,51.1,33.0,1.1,False
