Season,Round,EventName,Circuit,SessionType,EventDate,Driver,BestLapTime,AvgLapTime,LapCount,GapToFastest,DriverId,TeamName,FirstName,LastName,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,ALO,74.637,85.818416666,12,2.511,alonso,McLaren,Fernando,Alonso,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,BOT,73.502,85.158714285,35,1.376,bottas,Mercedes,Valtteri,Bottas,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,ERI,75.206,84.171257142,35,3.08,ericsson,Sauber,Marcus,Ericsson,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,GAS,74.24,83.866411764,34,2.114,gasly,Toro Rosso,Pierre,Gasly,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,GRO,73.943,81.215619047,21,1.817,grosjean,Haas F1 Team,Romain,Grosjean,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,HAM,72.48,85.178,30,0.354,hamilton,Mercedes,Lewis,Hamilton,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,HAR,74.034,82.07472093,43,1.908,brendon_hartley,Toro Rosso,Brendon,Hartley,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,HUL,74.134,86.627757575,33,2.008,hulkenberg,Renault,Nico,Hulkenberg,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,LEC,74.521,83.521,35,2.395,leclerc,Sauber,Charles,Leclerc,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,MAG,78.801,83.8612,5,6.675,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,OCO,74.0,82.857257142,35,1.874,ocon,Force India,Esteban,Ocon,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,PER,73.717,81.270764705,34,1.591,perez,Force India,Sergio,Perez,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,RAI,73.066,87.363029411,34,0.94,raikkonen,Ferrari,Kimi,Räikkönen,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,RIC,72.126,83.3985,32,0.0,ricciardo,Red Bull Racing,Daniel,Ricciardo,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,SAI,73.456,86.485611111,36,1.33,sainz,Renault,Carlos,Sainz,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,SIR,73.962,84.730648648,37,1.836,sirotkin,Williams,Sergey,Sirotkin,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,STR,74.782,85.310871794,39,2.656,stroll,Williams,Lance,Stroll,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,VAN,74.291,84.639,33,2.165,vandoorne,McLaren,Stoffel,Vandoorne,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,VER,72.28,84.156227272,22,0.154,max_verstappen,Red Bull Racing,Max,Verstappen,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP1,2018-05-27,VET,73.041,83.616972222,36,0.915,vettel,Ferrari,Sebastian,Vettel,21.7,34.6,61.7,1.0,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,ALO,73.115,83.605526315,38,1.274,alonso,McLaren,Fernando,Alonso,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,BOT,72.642,81.929941176,34,0.801,bottas,Mercedes,Valtteri,Bottas,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,ERI,74.173,81.121767441,43,2.332,ericsson,Sauber,Marcus,Ericsson,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,GAS,73.41,83.402862068,29,1.569,gasly,Toro Rosso,Pierre,Gasly,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,GRO,73.763,82.746088235,34,1.922,grosjean,Haas F1 Team,Romain,Grosjean,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,HAM,72.536,85.157833333,30,0.695,hamilton,Mercedes,Lewis,Hamilton,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,HAR,73.222,82.182386363,44,1.381,brendon_hartley,Toro Rosso,Brendon,Hartley,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,HUL,73.047,85.617576923,26,1.206,hulkenberg,Renault,Nico,Hulkenberg,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,LEC,73.575,82.649166666,42,1.734,leclerc,Sauber,Charles,Leclerc,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,MAG,73.572,81.968526315,38,1.731,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,OCO,73.382,81.931522727,44,1.541,ocon,Force India,Esteban,Ocon,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,PER,73.37,83.806027777,36,1.529,perez,Force India,Sergio,Perez,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,RAI,72.543,84.542419354,31,0.702,raikkonen,Ferrari,Kimi,Räikkönen,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,RIC,71.841,83.443206896,29,0.0,ricciardo,Red Bull Racing,Daniel,Ricciardo,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,SAI,73.2,85.131033333,30,1.359,sainz,Renault,Carlos,Sainz,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,SIR,73.547,83.87504878,41,1.706,sirotkin,Williams,Sergey,Sirotkin,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,STR,74.011,85.461451612,31,2.17,stroll,Williams,Lance,Stroll,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,VAN,73.077,84.498916666,36,1.236,vandoorne,McLaren,Stoffel,Vandoorne,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,VER,72.035,82.054394736,38,0.194,max_verstappen,Red Bull Racing,Max,Verstappen,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP2,2018-05-27,VET,72.413,82.94027027,37,0.572,vettel,Ferrari,Sebastian,Vettel,22.7,38.1,68.1,1.2,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,ALO,73.279,88.379809523,21,1.493,alonso,McLaren,Fernando,Alonso,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,BOT,72.356,87.665434782,23,0.57,bottas,Mercedes,Valtteri,Bottas,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,ERI,74.221,86.239708333,24,2.435,ericsson,Sauber,Marcus,Ericsson,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,GAS,72.761,86.791736842,19,0.975,gasly,Toro Rosso,Pierre,Gasly,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,GRO,73.881,84.845294117,17,2.095,grosjean,Haas F1 Team,Romain,Grosjean,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,HAM,72.273,89.247130434,23,0.487,hamilton,Mercedes,Lewis,Hamilton,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,HAR,72.752,86.947238095,21,0.966,brendon_hartley,Toro Rosso,Brendon,Hartley,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,HUL,73.112,87.008318181,22,1.326,hulkenberg,Renault,Nico,Hulkenberg,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,LEC,73.644,87.145380952,21,1.858,leclerc,Sauber,Charles,Leclerc,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,MAG,74.192,87.513875,16,2.406,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,OCO,72.94,88.46955,20,1.154,ocon,Force India,Esteban,Ocon,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,PER,73.025,92.251947368,19,1.239,perez,Force India,Sergio,Perez,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,RAI,72.142,89.181545454,22,0.356,raikkonen,Ferrari,Kimi,Räikkönen,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,RIC,71.786,83.597947368,19,0.0,ricciardo,Red Bull Racing,Daniel,Ricciardo,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,SAI,72.85,87.4489,20,1.064,sainz,Renault,Carlos,Sainz,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,SIR,72.854,91.437315789,19,1.068,sirotkin,Williams,Sergey,Sirotkin,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,STR,73.595,85.864636363,22,1.809,stroll,Williams,Lance,Stroll,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,VAN,72.874,86.324666666,21,1.088,vandoorne,McLaren,Stoffel,Vandoorne,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,VER,71.787,84.111181818,11,0.001,max_verstappen,Red Bull Racing,Max,Verstappen,24.7,41.9,59.0,0.9,False
2018,6,Monaco Grand Prix,Monte Carlo,FP3,2018-05-27,VET,72.023,87.0198,20,0.237,vettel,Ferrari,Sebastian,Vettel,24.7,41.9,59.0,0.9,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,ALO,73.9,89.225363636,22,0.598,alonso,McLaren,Fernando,Alonso,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,BOT,73.617,83.383629629,27,0.315,bottas,Mercedes,Valtteri,Bottas,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,ERI,75.386,89.1516,25,2.084,ericsson,Sauber,Marcus,Ericsson,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,GAS,75.004,84.780461538,26,1.702,gasly,Toro Rosso,Pierre,Gasly,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,GRO,75.119,82.772705882,17,1.817,grosjean,Haas F1 Team,Romain,Grosjean,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,HAM,73.39,83.45324,25,0.088,hamilton,Mercedes,Lewis,Hamilton,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,HAR,75.756,83.655484848,33,2.454,brendon_hartley,Toro Rosso,Brendon,Hartley,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,HUL,122.84,122.84,1,49.538,hulkenberg,Renault,Nico,Hulkenberg,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,LAT,77.145,88.757304347,23,3.843,nan,Force India,Nicholas,Latifi,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,LEC,75.439,87.10048,25,2.137,leclerc,Sauber,Charles,Leclerc,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,MAG,75.579,84.565823529,17,2.277,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,OCO,75.071,81.738916666,24,1.769,ocon,Force India,Esteban,Ocon,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,RAI,73.727,82.026173913,23,0.425,raikkonen,Ferrari,Kimi,Räikkönen,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,RIC,73.518,81.285263157,19,0.216,ricciardo,Red Bull Racing,Daniel,Ricciardo,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,SAI,74.116,83.562,19,0.814,sainz,Renault,Carlos,Sainz,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,SIR,75.768,84.153076923,26,2.466,sirotkin,Williams,Sergey,Sirotkin,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,STR,76.259,82.387230769,13,2.957,stroll,Williams,Lance,Stroll,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,VAN,74.311,85.4564,15,1.009,vandoorne,McLaren,Stoffel,Vandoorne,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,VER,73.302,85.486666666,21,0.0,max_verstappen,Red Bull Racing,Max,Verstappen,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP1,2018-06-10,VET,73.574,82.298266666,15,0.272,vettel,Ferrari,Sebastian,Vettel,19.5,33.8,31.9,2.1,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,ALO,73.866,88.165555555,27,1.668,alonso,McLaren,Fernando,Alonso,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,BOT,73.061,82.938081081,37,0.863,bottas,Mercedes,Valtteri,Bottas,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,ERI,74.108,84.833421052,38,1.91,ericsson,Sauber,Marcus,Ericsson,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,GAS,74.486,83.334444444,36,2.288,gasly,Toro Rosso,Pierre,Gasly,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,GRO,73.62,84.184967741,31,1.422,grosjean,Haas F1 Team,Romain,Grosjean,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,HAM,72.777,83.228138888,36,0.579,hamilton,Mercedes,Lewis,Hamilton,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,HAR,73.889,82.659358974,39,1.691,brendon_hartley,Toro Rosso,Brendon,Hartley,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,HUL,73.967,83.718117647,34,1.769,hulkenberg,Renault,Nico,Hulkenberg,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,LEC,73.884,82.359694444,36,1.686,leclerc,Sauber,Charles,Leclerc,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,MAG,73.956,81.894972222,36,1.758,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,OCO,73.747,83.42225,36,1.549,ocon,Force India,Esteban,Ocon,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,PER,73.754,83.227833333,36,1.556,perez,Force India,Sergio,Perez,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,RAI,72.328,82.973230769,39,0.13,raikkonen,Ferrari,Kimi,Räikkönen,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,RIC,72.603,82.403214285,14,0.405,ricciardo,Red Bull Racing,Daniel,Ricciardo,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,SAI,74.433,85.021142857,7,2.235,sainz,Renault,Carlos,Sainz,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,SIR,74.782,83.95140625,32,2.584,sirotkin,Williams,Sergey,Sirotkin,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,STR,74.703,82.64754054,37,2.505,stroll,Williams,Lance,Stroll,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,VAN,74.167,90.517666666,12,1.969,vandoorne,McLaren,Stoffel,Vandoorne,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,VER,72.198,82.194857142,35,0.0,max_verstappen,Red Bull Racing,Max,Verstappen,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP2,2018-06-10,VET,72.985,83.947666666,21,0.787,vettel,Ferrari,Sebastian,Vettel,22.4,41.9,29.5,1.9,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,ALO,73.225,84.346875,16,1.626,alonso,McLaren,Fernando,Alonso,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,BOT,72.255,83.23525,24,0.656,bottas,Mercedes,Valtteri,Bottas,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,ERI,73.925,88.514823529,17,2.326,ericsson,Sauber,Marcus,Ericsson,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,GAS,73.334,88.3651875,16,1.735,gasly,Toro Rosso,Pierre,Gasly,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,GRO,73.014,82.848923076,13,1.415,grosjean,Haas F1 Team,Romain,Grosjean,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,HAM,71.706,81.84155,20,0.107,hamilton,Mercedes,Lewis,Hamilton,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,HAR,73.076,87.347272727,22,1.477,brendon_hartley,Toro Rosso,Brendon,Hartley,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,HUL,72.946,87.203944444,18,1.347,hulkenberg,Renault,Nico,Hulkenberg,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,LEC,73.452,85.61225,16,1.853,leclerc,Sauber,Charles,Leclerc,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,MAG,73.488,85.473388888,18,1.889,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,OCO,73.064,85.14775,16,1.465,ocon,Force India,Esteban,Ocon,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,PER,72.903,87.2305,14,1.304,perez,Force India,Sergio,Perez,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,RAI,71.65,83.623,18,0.051,raikkonen,Ferrari,Kimi,Räikkönen,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,RIC,72.153,82.735461538,26,0.554,ricciardo,Red Bull Racing,Daniel,Ricciardo,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,SAI,73.331,83.437526315,19,1.732,sainz,Renault,Carlos,Sainz,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,SIR,73.818,86.7016,15,2.219,sirotkin,Williams,Sergey,Sirotkin,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,STR,73.968,83.9535,14,2.369,stroll,Williams,Lance,Stroll,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,VAN,73.034,86.459055555,18,1.435,vandoorne,McLaren,Stoffel,Vandoorne,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,VER,71.599,87.717416666,12,0.0,max_verstappen,Red Bull Racing,Max,Verstappen,21.1,36.0,33.5,2.4,False
2018,7,Canadian Grand Prix,Montréal,FP3,2018-06-10,VET,71.648,87.214,19,0.049,vettel,Ferrari,Sebastian,Vettel,21.1,36.0,33.5,2.4,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,ALO,94.862,104.8576,15,2.631,alonso,McLaren,Fernando,Alonso,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,BOT,92.371,108.77232,25,0.14,bottas,Mercedes,Valtteri,Bottas,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,ERI,94.592,116.262764705,17,2.361,ericsson,Sauber,Marcus,Ericsson,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,GAS,93.685,112.974111111,18,1.454,gasly,Toro Rosso,Pierre,Gasly,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,GRO,93.318,108.597588235,17,1.087,grosjean,Haas F1 Team,Romain,Grosjean,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,HAM,92.231,111.966428571,21,0.0,hamilton,Mercedes,Lewis,Hamilton,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,HAR,94.664,111.198428571,21,2.433,brendon_hartley,Toro Rosso,Brendon,Hartley,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,HUL,94.993,109.012842105,19,2.762,hulkenberg,Renault,Nico,Hulkenberg,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,LEC,94.513,110.0580625,16,2.282,leclerc,Sauber,Charles,Leclerc,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,MAG,94.108,110.834052631,19,1.877,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,OCO,94.484,112.349727272,11,2.253,ocon,Force India,Esteban,Ocon,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,PER,93.719,108.50747619,21,1.488,perez,Force India,Sergio,Perez,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,RAI,93.003,108.378263157,19,0.772,raikkonen,Ferrari,Kimi,Räikkönen,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,RIC,92.527,112.704611111,18,0.296,ricciardo,Red Bull Racing,Daniel,Ricciardo,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,SAI,94.258,108.50047619,21,2.027,sainz,Renault,Carlos,Sainz,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,SIR,95.105,113.918523809,21,2.874,sirotkin,Williams,Sergey,Sirotkin,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,STR,94.881,109.501083333,24,2.65,stroll,Williams,Lance,Stroll,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,VAN,95.021,112.3236,20,2.79,vandoorne,McLaren,Stoffel,Vandoorne,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,VER,93.331,113.533333333,12,1.1,max_verstappen,Red Bull Racing,Max,Verstappen,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP1,2018-06-24,VET,93.172,110.950666666,15,0.941,vettel,Ferrari,Sebastian,Vettel,26.0,47.2,35.6,2.1,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,ALO,94.4,109.47945,20,1.861,alonso,McLaren,Fernando,Alonso,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,BOT,94.156,110.9066,5,1.617,bottas,Mercedes,Valtteri,Bottas,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,GAS,94.535,107.61546875,32,1.996,gasly,Toro Rosso,Pierre,Gasly,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,GRO,93.699,107.657692307,26,1.16,grosjean,Haas F1 Team,Romain,Grosjean,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,HAM,92.539,110.488173913,23,0.0,hamilton,Mercedes,Lewis,Hamilton,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,HAR,95.697,108.146964285,28,3.158,brendon_hartley,Toro Rosso,Brendon,Hartley,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,HUL,95.067,105.470307692,26,2.528,hulkenberg,Renault,Nico,Hulkenberg,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,LEC,95.583,105.7882,30,3.044,leclerc,Sauber,Charles,Leclerc,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,MAG,94.457,108.285933333,30,1.918,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,28.2,49.3,35.9,2.9,False
